MarketId,MarketName,MarketRating,MarketAddress,MarketPrice,UrlImageProfile,LinkDetail
1185,ตลาดสดอำเภอหนองฮี,4.10 (142),"บ้านบึง, ชลบุรี",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดอำเภอหนองฮี/11111.jpg,https://thaimarket.biz/markets/ตลาดสดอำเภอหนองฮี
1186,ตลาดสดเทศบาลเมืองคง,4.30 (443),"บ้านบึง, ชลบุรี",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลเมืองคง/1.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลเมืองคง
1187,ถนนคนเดินสาเกต,4.30 (86),"บ้านบึง, ชลบุรี",,https://dx0z0m6vobblr.cloudfront.net/markets/ถนนคนเดินสาเกต/1111.jpg,https://thaimarket.biz/markets/ถนนคนเดินสาเกต
1188,ตลาดสด เทศบาลตำบลสุวรรณภูมิ,0.00 (0),"บ้านบึง, ชลบุรี",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสด-เทศบาลตำบลสุวรรณภูมิ/1111.jpg,https://thaimarket.biz/markets/ตลาดสด-เทศบาลตำบลสุวรรณภูมิ
1189,ตลาดสดทุ่งเขาหลวง,4.50 (317),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดทุ่งเขาหลวง/1111111.jpg,https://thaimarket.biz/markets/ตลาดสดทุ่งเขาหลวง
1190,ตลาดสดเทศบาลตำโพนเมือง,5.00 (1),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลตำโพนเมือง/11111.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลตำโพนเมือง
1191,ตลาดสดเทศบาลขามสะแกแสง,4.40 (29),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลขามสะแกแสง/3.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลขามสะแกแสง
1192,ตลาดประชารัฐต้องชมตุ้มโฮมเมืองหนองพอก,4.90 (10),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดประชารัฐต้องชมตุ้มโฮมเมืองหนองพอก/11111.jpg,https://thaimarket.biz/markets/ตลาดประชารัฐต้องชมตุ้มโฮมเมืองหนองพอก
1193,ตลาดยายสาวสามแยกมาบไพ,3.90 (126),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดมาบไพ/Screenshot 2024-09-26 001350.png,https://thaimarket.biz/markets/ตลาดนัดมาบไพ
1194,ตลาดค้าผลพัฒนา(กระทิง),4.30 (142),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดค้าผลพัฒนา-กระทิง-/405020621_655031706780785_6746351696960797711_n.jpg,https://thaimarket.biz/markets/ตลาดค้าผลพัฒนา-กระทิง-
1195,ตลาดวันอาทิตย์,1.00 (1),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดวันอาทิตย์/Screenshot 2024-09-25 130849.png,https://thaimarket.biz/markets/ตลาดวันอาทิตย์
1196,ตลาดนัดโนนสมบูรณ์,4.00 (4),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดโนนสมบูรณ์/2020-12-08 (1).jpg,https://thaimarket.biz/markets/ตลาดนัดโนนสมบูรณ์
1197,ตลาดสดเทศบาลบ้านแฮด,4.30 (17),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลบ้านแฮด/2017-06-08.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลบ้านแฮด
1198,ตลาดหนองน้ำใส,3.50 (16),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดหนองน้ำใส/Screenshot 2024-09-24 222615.png,https://thaimarket.biz/markets/ตลาดหนองน้ำใส
1199,ตลาดคนเดินยามเย็น อำเภอชนบท,0.00 (0),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดคนเดินยามเย็น-อำเภอชนบท/DJI_20231019181210_0065_D.jpg,https://thaimarket.biz/markets/ตลาดคนเดินยามเย็น-อำเภอชนบท
1200,ตลาดสดเทศบาลตำบลแวงใหญ่,4.20 (166),"ทุ่งเขาหลวง, ร้อยเอ็ด",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลตำบลแวงใหญ่/2018-08-19.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลตำบลแวงใหญ่
1201,ตลาดสดเทศบาลตำบลแวงน้อย,4.10 (497),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลตำบลแวงน้อย/3269.jfif,https://thaimarket.biz/markets/ตลาดสดเทศบาลตำบลแวงน้อย
1202,ตลาดเทศบาล 1 เทศบาลตำบลด่านขุนทด,4.20 (395),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดเทศบาล-1-เทศบาลตำบลด่านขุนทด/2016-12-14.jpg,https://thaimarket.biz/markets/ตลาดเทศบาล-1-เทศบาลตำบลด่านขุนทด
1203,ตลาดสดมิตรภาพ,4.30 (354),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดมิตรภาพ/2022-04-07.jpg,https://thaimarket.biz/markets/ตลาดสดมิตรภาพ
1204,ตลาดชุมชนเทศบาลตำบลแวงน่าง,4.30 (21),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดชุมชนเทศบาลตำบลแวงน่าง/1.jpg,https://thaimarket.biz/markets/ตลาดชุมชนเทศบาลตำบลแวงน่าง
1205,ตลาดเกษตรมหาสารคาม,4.30 (498),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดเกษตรมหาสารคาม/1.jpg,https://thaimarket.biz/markets/ตลาดเกษตรมหาสารคาม
1206,ตลาดมาลินพลาซ่า มหาสารคาม,3.80 (38),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดมาลินพลาซ่า-มหาสารคาม/5.jpg,https://thaimarket.biz/markets/ตลาดมาลินพลาซ่า-มหาสารคาม
1207,ตลาด 5 แยก มมส.,4.10 (88),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาด-5-แยก-มมส-/1.jpg,https://thaimarket.biz/markets/ตลาด-5-แยก-มมส-
1208,ตลาดนัดสีเขียว,4.60 (61),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดสีเขียว-2/2.jpg,https://thaimarket.biz/markets/ตลาดนัดสีเขียว-2
1209,ตลาดสดนายายอามเซ็นเตอร์,4.40 (9),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดนายายอามเซ็นเตอร์/Screenshot 2024-09-25 234844.png,https://thaimarket.biz/markets/ตลาดสดนายายอามเซ็นเตอร์
1210,ตลาดไนท์บาซ่ามหาสารคาม,4.40 (272),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดไนท์บาซ่ามหาสารคาม/6.jpg,https://thaimarket.biz/markets/ตลาดไนท์บาซ่ามหาสารคาม
1211,ตลาดโต้รุ่งเทศบาลเมืองมหาสารคาม,2.90 (157),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดโต้รุ่งเทศบาลเมืองมหาสารคาม/3.jpg,https://thaimarket.biz/markets/ตลาดโต้รุ่งเทศบาลเมืองมหาสารคาม
1212,ตลาดสเทศบาลเมืองมหาสารคาม,4.40 (43),"แวงน้อย, ขอนแก่น",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสเทศบาลเมืองมหาสารคาม/5.jpg,https://thaimarket.biz/markets/ตลาดสเทศบาลเมืองมหาสารคาม
1213,ตลาดสดเทศบาลตำบลเนินกุ่ม,4.70 (55),"บางกระทุ่ม, พิษณุโลก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดเทศบาลตำบลเนินกุ่ม/1.jpg,https://thaimarket.biz/markets/ตลาดสดเทศบาลตำบลเนินกุ่ม
1214,ตลาดสดราษฎร์ธรรมาภรณ์,4.30 (131),"บางกระทุ่ม, พิษณุโลก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดราษฎร์ธรรมาภรณ์/4.jpg,https://thaimarket.biz/markets/ตลาดสดราษฎร์ธรรมาภรณ์
1215,ตลาดไนท์พลาซ่าปากช่อง,"4.20 (3,381)","บางกระทุ่ม, พิษณุโลก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดไนท์พลาซ่าปากช่อง/2023-11-20.jpg,https://thaimarket.biz/markets/ตลาดไนท์พลาซ่าปากช่อง
1216,ตลาดคลองถม ปากช่อง,4.50 (82),"บางกระทุ่ม, พิษณุโลก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดคลองถม-ปากช่อง/2022-07-03.jpg,https://thaimarket.biz/markets/ตลาดคลองถม-ปากช่อง
1217,ตลาดสดสุขาภิบาลสีคิ้ว1,4.10 (548),"บางกระทุ่ม, พิษณุโลก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดสุขาภิบาลสีคิ้ว1/2017-12-31.jpg,https://thaimarket.biz/markets/ตลาดสดสุขาภิบาลสีคิ้ว1
1218,ตลาดถนนคนเดินไนท์สีคิ้ว,4.70 (7),"บางกระทุ่ม, พิษณุโลก",,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดถนนคนเดินไนท์สีคิ้ว/2017-10-10.jpg,https://thaimarket.biz/markets/ตลาดถนนคนเดินไนท์สีคิ้ว
